source_id,ra,dec,phot_g_mean_mag,parallax
238405942319240960,54.50320526568096,44.034625416528314,8.109998,0.9350192366345903
238580730308730752,53.9414649333336,44.07556523661849,9.490043,0.604998789783225
238798433608754816,47.82228318257263,39.6116005556922,4.303629,10.546026772528428
239083035321037312,47.03895050946059,40.40655942577567,9.757213,1.5480847891884693
239221848664053888,47.854069395695305,41.18029566552909,7.76388,3.596520987483509
239246106639090688,47.765277771765774,41.48412478873856,9.954984,1.2855826070358332
239248546180674432,47.844169858089906,41.60975486973316,9.805228,1.8802928270992827
239250573405063680,47.6930573097811,41.59784413316187,7.812088,1.4371729627174072
239441712333230080,50.586379105788836,41.86002685237392,9.686782,1.5546000911639644
239696665889847040,49.18799905191741,42.21940836652058,9.450897,2.885708564281729
239704534269889024,49.34369532302436,42.32405902280247,8.130426,0.8134188148738921
239735011357346944,49.39629167087897,42.675009085051435,7.4492393,5.149669701401607
240209210105729920,45.56293528152401,41.973390710197066,8.588192,13.972724335582038
240221682690725888,45.50300316115332,42.07905414915943,9.81987,0.8542351995809301
240701069761003008,47.414038223165086,43.17684597016629,9.511748,0.9815103759877224
240756659526602368,46.687423973728414,43.5283885958702,8.803099,3.609874239900838
240925748089867776,47.84897320292876,44.49902217342922,9.70416,2.4964059064004944
241070471308129536,50.451698154285125,42.960882093538956,9.07101,12.201478070182997
241144928864104448,51.908179731900354,43.43748001404123,9.781972,0.6457560123800995
241231240525540224,50.080838670843136,42.88026378629198,9.857773,2.8894716047583096
241578922418947712,52.0919535103494,43.992280405996844,9.361253,4.781385612446047
241685304469618432,53.6772729871963,44.80310071643587,7.0304294,1.2753816718252173
241890500826509824,51.434879522392066,45.229549349216,9.366699,3.1786800105949977
241913556210903296,51.66615442429018,45.36990720051092,9.528669,2.6144147945612546
138860213986489088,45.153018991462154,35.68090578536773,8.203181,1.7955696885883188
139247482598413568,48.61565839959206,37.1812372531046,9.570353,3.9307562444794883
139445600849148032,47.24765257672001,37.42836711691812,7.5084133,1.8106571324948337
139534485195621376,48.16757813378568,38.0695768739761,9.327439,4.378350079888382
140709180227397248,43.5716490309782,36.653403004420134,8.858234,2.2428383821556928
141750039782569344,42.23814923574242,37.65905026878217,8.196245,3.1530897268584
142048797707034496,46.29281889414322,37.057995497278355,9.954343,0.48246985782527124
142071578213529216,45.89378628560523,37.36607486489167,8.955689,4.106615246038763
142191390621263232,44.87720984038782,37.12466987986039,9.822641,2.5621198033202903
142853330981747328,46.29487462677558,38.83980896875264,2.111629,
142994682649614080,43.559069636786276,37.37750366647731,8.684517,0.9331337465662768
143066047824576256,43.12200272368606,37.77586159239724,9.485408,2.593687855963355
143351061854998784,42.682770606460466,38.563953266033096,9.694206,0.13487294709606915
143551825805597056,43.620528332882714,40.16680983161673,9.716999,0.8307822366773103
143553818670442368,44.94493392135155,38.79972239092946,9.818634,0.5249328628705787
143878075818724864,44.812029713533654,40.09335336299701,9.276074,0.8014055854147553
143949505417458688,44.40238678822345,40.52306497757698,9.852622,1.5491886463454876
144029499185417856,45.259062020497424,40.93986834727853,9.741203,0.33380603610430426
144066710781881984,44.57250615287253,41.08807900079052,9.764172,2.737228139605444
144098630978776576,44.85523178526952,41.33398634339559,9.742912,0.45928717792133406
196676864702820224,89.72027498679311,45.159506480873624,9.412987,
197602378615495936,87.18278201723035,45.23704133556405,7.974152,4.735002971042466
197780087182816896,89.57871641243591,46.55139659881262,9.852414,2.132105202498783
197833963251529856,88.99878705518381,46.70196972376468,9.626991,1.4008418990258211
198015859410598144,88.27980574534793,47.21319427473821,9.33744,0.46717906929560343
205438254391129216,74.09119139255019,44.36359473567206,9.365361,1.5000641765176823
205684029599958528,77.718799747206,45.1664889089503,9.849983,2.9377780464120558
205796209846130304,76.10472068264018,44.77253001357434,9.87607,1.5933573469211866
206125449160342528,72.85737483792596,44.21002672897792,9.983595,3.8846529206595246
206352841907715968,72.55529902364955,44.80216769614062,8.700818,1.3256823626754277
206542640803757696,73.68806260781186,45.70641782233611,7.9181175,4.298961688269663
206633904566622976,75.2575196103618,45.56872108624163,9.598014,3.6356494877116687
206648125201669120,75.96491174902586,45.69311119159397,9.214035,0.36292120275413603
207080993482351488,76.80207262129436,47.34357112740319,9.341749,6.909024070724162
208455103841809792,79.68924678096084,44.59165384333825,9.534554,1.3578619869445525
208547840773866496,80.65174989712162,45.298319070970464,9.687,0.4161596606500232
208556499427938048,80.23177612890758,45.26705907571201,8.264948,4.621134647986328
208707480418062720,79.23092940624849,45.55197327133611,9.350708,0.6146497299661092
208763933467564672,80.60126651681833,45.83190528292527,9.105697,0.9960741567768474
209166629600550400,81.44355647364826,46.450412085099586,9.907681,2.04715455072226
209281837803172224,82.38167988396309,46.772051956805214,9.8174515,0.6032510632930146
209679169519364864,86.70879624729477,47.00090131379733,9.451043,8.428934184459829
209682678510423424,86.13431361157996,46.87114309709639,8.590784,1.7208336422428205
209720882243272448,83.88714945791098,46.09984873667421,9.663738,1.790313205982791
210008649348192384,87.35477116805399,47.09129453984924,9.8736,1.8302032552291918
210838333950645632,84.06659047119739,47.71519858217616,6.0600085,8.49255086828492
211097165860956416,86.19222947041399,49.45547676265088,9.308093,3.892570176360863
211119602769378048,87.25365986536562,48.48366277607548,9.956286,7.458869269899222
211198424009866240,87.05690287849934,48.97480712829777,9.862226,5.595518093414911
211293291246389632,89.86036395630644,49.64279401801633,8.977854,2.003170012675315
211446707477583744,87.7015527301017,49.76137716468774,8.778084,1.027093750997998
211472546000931968,87.18161202230655,49.712024451961064,9.14057,1.2123700006026787
211476493073879424,86.78510480683187,49.59270525651137,9.181325,13.546397075132147
211935921435062400,80.16285603079513,46.957289350418804,9.309239,2.927552545544141
211936127593489280,80.16313324528693,46.9637494971074,6.3578773,2.659581534379229
211951482100238080,77.87945383927021,45.871278999072906,9.892196,1.154881737421315
212257425505466112,80.80269414113141,47.02156947117873,6.0494537,2.6034003415032823
212568106260168448,81.286454324265,48.06583153883884,9.679194,1.899203576898216
212655551793886464,81.9779552770106,48.22648594773482,5.8897476,4.599667972363093
213184623045890816,78.14808571698512,48.283104237292534,9.926122,1.8668308244556768
